Year|Month|Day|Product Format|Total Net Sales|PO-Total
2021|October|10|94772339|3463.6|983.2358936
2021|October|11|94777789|4507.98|1279.711209
2021|October|12|95026454|32.78|9.305483483
2021|October|13|95060302|1173.55|333.1436895
2021|October|14|95072275|1203.19|341.5577996
2021|October|15|95072281|4914.94|1395.237736
2021|October|16|95072937|7975.13|2263.954865
2021|October|17|95081732|2254.01|639.861282
2021|October|18|95092182|7491.29|2126.603885
2021|October|19|95095473|14486.24|4112.30833
2021|October|20|95095591|166.08|47.14626897
2021|October|21|95095592|8917.22|2531.392417
2021|October|22|95102240|6135.61|1741.757703
2021|October|23|95102241|12052.95|3421.553604
2021|October|24|95127310|1721.17|488.6003358
2021|October|25|95130662|613.13|174.0534194
2021|October|26|95134678|372.13|105.639096
2021|October|27|95137393|45|12.77445872
2021|October|28|95137809|13530.74|3841.06399
2021|October|29|95146959|46791.07|13282.90204
2021|October|30|95151129|5889.86|1671.994965
2021|October|1|95173683|317.31|90.07696656
2021|October|2|95181757|8380.65|2379.07261
2021|October|3|95183203|5144.15|1460.305151
2021|October|4|95190194|31297.01|8884.496938
2021|October|5|95191535|4158.47|1180.493408
2021|October|6|95210619|4070.47|1155.512244
2021|October|7|95214082|1303.27|369.9681958
2021|October|8|95214083|427.57|121.3772292
2021|October|9|95218373|1124.65|319.262111
2021|October|10|95229299|632.61|179.5833406
2021|October|11|95230588|2925.18|830.3909144
2021|October|12|95235145|14988.55|4254.902515
2021|October|13|95238091|1614.69|458.3731277
2021|October|14|95238092|538.23|152.7910426
2021|October|15|95238094|3406.37|966.9896209
2021|October|16|95238490|609.45|173.0087526
2021|October|17|95238491|114.27|32.43860883
2021|October|18|95243652|2003.5|568.7472897
2021|October|19|95249845|4217.63|1197.287563
2021|October|20|95261605|53262.42|15119.96857
2021|October|21|95277186|135.44|38.44828197
2021|October|22|95281389|1720.81|488.4981401
2021|October|23|95296509|3749|1064.25435
2021|October|24|95298551|61690.61|17512.53668
2021|October|25|95298985|6064.95|1721.698964
2021|October|26|95315621|219873.38|62416.96479
2021|October|27|95315638|62138.29|17639.62267
2021|October|28|95315639|1105247.27|313754.1249
2021|October|29|95319189|720|204.3913395
2021|October|30|95326131|16.12|4.576094989
2021|October|1|95330587|42339.11|12019.09362
2021|October|2|95332074|4253.46|1207.458871
2021|October|3|95333850|3377.14|958.6919002
2021|October|4|95351022|4431.98|1258.136568
2021|October|5|95352366|18024.15|5116.639113
2021|October|6|95362681|460.55|130.739488
2021|October|7|95369117|3107.67|882.1956027
2021|October|8|95374599|12432.79|3529.381391
2021|October|9|95375248|5561.12|1578.673286
2021|October|10|95379791|13590.94|3858.153377
2021|October|11|95383952|287.06|81.48969154
2021|October|12|95387416|153.81|43.66309989
2021|October|13|95389165|323.93|91.95623138
2021|October|14|95391327|570.83|162.0454282
2021|October|15|95395570|207.64|58.94419129
2021|October|16|95414477|2738.1|777.2832314
2021|October|17|95416887|61908.87|17574.49564
2021|October|18|95416888|22699.92|6443.98202
2021|October|19|95417438|3926.71|1114.702106
2021|October|20|95418328|172.58|48.99146856
2021|October|21|95430135|1588.43|450.9185213
2021|October|22|95437535|35591.94|10103.72818
2021|October|23|95437548|20321.29|5768.744004
2021|October|24|95462797|136.07|38.62712439
2021|October|25|95466019|1253.52|355.845322
2021|October|26|95470951|173.83|49.34631464
2021|October|27|95473425|65639.98|18633.67144
2021|October|28|95473426|35007.99|9937.958289
2021|October|29|95473904|1924.73|546.3863095
2021|October|30|95479569|1214.11|344.6577349
2021|October|1|95482502|652.66|185.2750717
2021|October|2|95483970|1118.15|317.4169114
2021|October|3|95483974|294.87|83.70676982
2021|October|4|95491330|1309.6|371.7651363
2021|October|5|95492102|38140.29|10827.14578
2021|October|6|95492642|173.31|49.19869867
2021|October|7|95494217|1530.72|434.5359877
2021|October|8|95507585|2240.8|636.1112687
2021|October|9|95911076|3422.5|971.5685546
2021|October|10|95913058|2743.43|778.796295
2021|October|11|95915136|501.38|142.3301803
2021|October|12|95915137|4579.73|1300.079374
2021|October|13|95920238|3780.72|1073.258924
2021|October|14|95933119|118|33.49746952
2021|October|15|95940510|36795.6|10445.4194
2021|October|16|96043425|2109.41|598.812688
2021|October|17|96468267|14.17|4.022535111
2021|October|18|96536640|387.64|110.0420262
2021|October|19|96540941|267.67|75.98531921
2021|October|20|96624219|578.92|164.341992
2021|October|21|96660202|1886.82|535.6245377
2021|October|22|96660222|477.52|135.5568784
2021|October|23|96661547|38147.51|10829.19537
2021|October|24|96673289|204.32|58.00172011
2021|October|25|96673825|115.89|32.89848935
2021|October|26|96695218|229.6|65.17812714
2021|October|27|96830930|9603.33|2726.163169
2021|October|28|96830933|18678.6|5302.422324
2021|October|29|96830934|29885.78|8483.881396
2021|October|30|96878541|406.77|115.4725905
2021|October|1|96887037|211.89|60.15066794
2021|October|2|96901555|181.07|51.40158311
2021|October|3|96968253|225.35|63.97165048
2020|November|4|8654382|207.27|193.6404884
2020|November|5|9597846|3952.77|3692.846593
2020|November|6|9599440|686.65|641.4977631
2020|November|7|10128316|234.7|219.2667662
2020|November|8|11101291|59.14|55.25111441
2020|November|9|11588811|136.76|127.7670343
2020|November|10|11610011|25.11|23.45883468
2020|November|11|11611268|178.23|166.5100798
2020|November|12|11612034|632.21|590.6375894
2020|November|13|12471686|2168.38|2025.793227
2020|November|14|12479031|1345.38|1256.911469
2020|November|15|12580196|1176.59|1099.220641
2020|November|16|12588097|1522.02|1421.936103
2020|November|17|12589226|480.49|448.8942841
2020|November|18|12589431|287.47|268.5667545
2020|November|19|12594452|890.97|832.3822354
2020|November|20|12609457|9215.6|8609.607202
2020|November|21|12611130|1078.03|1007.141678
2020|November|22|12621505|3433.26|3207.498158
2020|November|23|12622410|72141.68|67397.83928
2020|November|24|12633917|171.66|160.3721052
2020|November|25|12636524|8786.4|8208.630227
2020|November|26|12645181|220.74|206.2247378
2020|November|27|12653318|6431.21|6008.311118
2020|November|28|12656081|390.35|364.6816454
2020|November|29|12659516|837.58|782.5030167
2020|November|30|12670058|25441.48|23768.51745
2020|November|1|12674548|3540.87|3308.032017
2020|November|2|12680750|8248.05|7705.680659
2020|November|3|12684186|697.33|651.4754753
2020|November|4|13104978|2962.14|2767.357728
2020|November|5|13183767|3393.84|3170.67031
2020|November|6|13529651|19296.1|18027.24093
2020|November|7|13535009|25023.82|23378.32164
2020|November|8|13576846|2223.41|2077.204604
2020|November|9|13577963|184.15|172.0407967
2020|November|10|13579213|1490.35|1392.348636
2020|November|11|13579546|3379.88|3157.628281
2020|November|12|13579646|2323.61|2170.815725
2020|November|13|13587697|383.95|358.702492
2020|November|14|13591798|4401.64|4112.200122
2020|November|15|13595628|9867.35|9218.499894
2020|November|16|13597428|864.53|807.6808579
2020|November|17|14071381|88.09|82.29744113
2020|November|18|15075118|34432.03|32167.87333
2020|November|19|15779675|218.07|203.7303098
2020|November|20|15896222|1204.93|1125.69708
2020|November|21|15926330|3880.9|3625.702569
2020|November|22|15936931|766.94|716.508111
2020|November|23|19122385|1475.5|1378.475132
2020|November|24|19149234|4514.13|4217.293086
2020|November|25|19167141|2685.83|2509.217122
2020|November|26|19171816|25838.19|24139.14088
2020|November|27|19177106|562.01|525.0537506
2020|November|28|19177107|766.53|716.1250715
2020|November|29|19179654|7660.57|7156.831747
2020|November|30|19209452|1046.41|977.6009237
2020|November|1|19257214|1153.18|1077.350019
2020|November|2|19257223|45.17|42.19974362
2020|November|3|19299347|12185.83|11384.52295
2020|November|4|19299512|765.5|715.1628015
2020|November|5|19300863|3060.78|2859.51143
2020|November|6|19351570|1426.08|1332.304857
2020|November|7|19352194|7885.01|7366.513183
2020|November|8|20813489|9606.78|8975.064269
2020|November|9|20823966|816.22|762.5475922
2020|November|10|20840181|12418.07|11601.49148
2020|November|11|20840183|4776.18|4462.11139
2020|November|12|20856305|649.69|606.9681522
2020|November|13|20869202|2527.93|2361.700197
2020|November|14|20874709|2798.77|2614.730495
2020|November|15|20920721|1713.55|1600.871611
2020|November|16|20924215|1299.18|1213.749456
2020|November|17|20940455|332.03|310.19661
2020|November|18|20940630|1857.91|1735.73889
2020|November|19|20981770|14018.88|13097.03657
2020|November|20|20982765|1430.39|1336.331443
2020|November|21|20983829|705.34|658.9587595
2020|November|22|22692679|1404.52|1312.162584
2020|November|23|22774205|1301.44|1215.860844
2020|November|24|22774206|7808.62|7295.146381
2020|November|25|22788860|22588.71|21103.33785
2020|November|26|22791372|693.02|647.4488892
2020|November|27|22799541|2278.64|2128.802829
2020|November|28|22821111|20825.67|19456.23057
2020|November|29|22830097|18818.07|17580.64489
2020|November|30|22830098|27457.08|25651.57708
2020|November|1|22840648|174.21|162.7544241
2020|November|2|22842245|12298.56|11489.84014
2020|November|3|22857406|820.53|766.5741783
2020|November|4|22857407|1011.09|944.6034709
2020|November|5|22886691|62.83|58.69847004
2020|November|6|22886834|5591.38|5223.706055
2020|November|7|22909142|1878.23|1754.722702
2020|November|8|22936099|12999.18|12144.38927
2020|November|9|22949861|23243.53|21715.09867
2020|November|10|22950586|1792.58|1674.704813
2020|November|11|23119423|6703.49|6262.686725
2020|November|12|23141866|543.33|507.6020966
2020|November|13|23168878|2453.59|2292.248593
2020|November|14|23233249|5042189.53|4710628.857
2020|November|15|23269921|10361.4|9680.06251
2020|November|16|23299758|826.08|771.7592254
2020|November|17|23400783|1088.91|1017.306239
2020|November|18|23463274|85.26|79.65353423
2020|November|19|23505817|4439.72|4147.776085
2020|November|20|23524604|7464.89|6974.019131
2020|November|21|24230719|771.66|720.9177366
2020|November|22|24237378|134.91|126.0386852
2020|November|23|24262294|372.69|348.182919
2020|November|24|24263196|3689.91|3447.271552
2020|November|25|24263736|177.68|165.9962463
2020|November|26|24264783|103.29|96.49793046
2020|November|27|24271283|97.13|90.74299531
2020|November|28|24272469|924.77|863.9596393
2020|November|29|24272744|616.79|576.2315667
2020|November|30|24291516|358064.06|334518.741
2020|November|1|24298906|121518.65|113527.914
2020|November|2|24577739|811.29|757.9417756
2020|November|3|24585117|837.78|782.6898652
2020|November|4|24585287|15307.92|14301.3128
2020|November|5|24585929|3731.35|3485.98657
2020|November|6|24589757|41614.77|38878.29588
2020|November|7|24590067|4865.2|4545.277677
2020|November|8|25182859|702.87|656.65118
2020|November|9|25195582|56755.65|53023.55278
2020|November|10|25195813|71.87|67.14402422
2020|November|11|25195819|108.83|101.6736351
2020|November|12|25198942|1877.62|1754.152814
2020|November|13|25865102|12303.7|11494.64214
2020|November|14|25897226|15256.88|14253.62906
2020|November|15|25955019|6278.23|5865.390666
2020|November|16|25980499|6181.11|5774.657013
2020|November|17|26309707|14892.61|13913.31246
2020|November|18|26315189|1473.3|1376.419798
2020|November|19|39026959|965.09|901.6283058
2020|November|20|39036054|562.22|525.2499415
2020|November|21|39103796|9758.52|9116.826259
2020|November|22|39136242|813.35|759.8663156
2020|November|23|39201785|2173.72|2030.782083
2020|November|24|42341511|126240.25|117939.0344
2020|November|25|42346440|5539.22|5174.975954
2020|November|26|42355561|8175.77|7638.153596
2020|November|27|42357372|1026.99|959.4579301
2020|November|28|42357373|5065.37|4732.285042
2020|November|29|42370460|11130.8|10398.86886
2020|November|30|42373348|4136.76|3864.737911
2020|November|1|42401012|586.79|548.2042851
2020|November|2|42405494|19727.1|18429.89954
2020|November|3|42405774|3786.86|3537.846383
2020|November|4|42420680|1382.14|1291.254232
2020|November|5|42421796|33612.11|31401.86904
2020|November|6|42442992|2173.1|2030.202853
2020|November|7|42472886|394.25|368.325192
2020|November|8|42475376|3211.15|2999.993507
2020|November|9|42486993|145.38|135.8202065
2020|November|10|42490017|1627.31|1520.302519
2020|November|11|42492511|94.87|88.63160676
2020|November|12|42498375|3734.29|3488.733244
2020|November|13|42529768|225269.01|210455.9324
2020|November|14|42533023|7957.05|7433.816028
2020|November|15|42539736|33468.17|31267.39414
2020|November|16|42553655|79.88|74.6273084
2020|November|17|42559697|764.68|714.3967224
2020|November|18|42566037|103056.47|96279.75675
2020|November|19|42582864|2522.38|2356.51515
2020|November|20|42582865|3175.09|2966.304715
2020|November|21|42603873|233.06|217.7346081
2020|November|22|42621072|3314.34|3096.398014
2020|November|23|42676498|1766.32|1650.1716
2020|November|24|42680785|39041.28|36474.03158
2020|November|25|42691151|2768.99|2586.908747
2020|November|26|42740217|700.41|654.3529429
2020|November|27|42742629|4118.17|3847.370339
2020|November|28|52098761|1227.68|1146.951101
2020|November|29|55354565|11522.87|10765.1574
2020|November|30|55504814|518.28|484.1993165
2020|November|1|55568389|1296.1|1210.871988
2020|November|2|55568390|5215.61|4872.645668
2020|November|3|55574240|397.19|371.0718656
2020|November|4|84156926|5148.25|4809.715079
2020|November|5|84277350|3575634.49|3340510.488
2020|November|6|84278262|1509874.25|1410589.025
2020|November|7|84278263|1509874.25|1410589.025
2020|November|8|84293391|21.18|19.78726079
2020|November|9|84304571|148.44|138.6789892
2020|November|10|84373390|3326.08|3107.366023
2020|November|11|84443371|45976.33|42953.05155
2020|November|12|84443372|166367.46|155427.5882
2020|November|13|84443373|284044.38|265366.3939
2020|November|14|84540754|201309.97|188072.3738
2020|November|15|84540755|181248.74|169330.3157
2020|November|16|84647758|1009.26|942.8938067
2020|November|17|84726034|1251797.9|1169483.074
2020|November|18|84726035|1251797.9|1169483.074
2020|November|19|84726038|1251797.9|1169483.074
2020|November|20|84726039|1251797.9|1169483.074
2020|November|21|84741540|2213995.55|2068409.223
2020|November|22|84873425|7965.9|7442.084076
2020|November|23|84922348|528579.05|493821.1289
2020|November|24|89060436|1163.86|1087.327731
2020|November|25|90537299|1210.47|1130.872784
2020|November|26|93270052|299.8|280.0859672
2020|November|27|93290890|1232.03|1151.015057
2020|November|28|93302282|419.3|391.7279721
2020|November|29|93319842|5728.95|5352.229826
2020|November|30|93320088|480.9|449.2773236
2020|November|1|93321800|125.26|117.023243
2020|November|2|93342376|802.67|749.8886033
2020|November|3|93360341|157.08|146.7508463
2020|November|4|93399899|246.14|229.9545029
2020|November|5|93801734|323.44|302.1714651
2020|November|6|94515128|28.75|26.85947817
2020|November|7|94518424|965.91|902.3943848
2020|November|8|94532509|1932.8|1805.704327
2020|November|9|94532757|12256.47|11450.51786
2020|November|10|94550512|578.23|540.2071675
2020|November|11|94550514|1129.79|1055.498082
2020|November|12|94553913|3812.94|3562.211433
2020|November|13|94671094|586.16|547.6157122
2020|November|14|94729288|282.85|264.2505531
2020|November|15|94734960|67.35|62.92124713
2020|November|16|94771516|1717.66|1604.711349
2020|November|17|94772338|472.28|441.2241514
2020|November|18|94772339|944.56|882.4483028
2020|November|19|95019920|975.98|911.802209
2020|November|20|95060302|906.78|847.1526128
2020|November|21|95072275|685.01|639.965605
2020|November|22|95072281|2848.25|2660.956825
2020|November|23|95081732|261.19|244.0148558
2020|November|24|95087831|6168.17|5762.567913
2020|November|25|95092182|1578.64|1474.832926
2020|November|26|95095473|7871.61|7353.99433
2020|November|27|95095591|189.12|176.683983
2020|November|28|95103675|1063.66|993.7166106
2020|November|29|95173685|146.2|136.5862855
2020|November|30|95181757|2428.34|2268.658965
2020|November|1|95229299|85.62|79.98986161
2020|November|2|95244757|537.51|502.1648039
2020|November|3|95259707|760.78|710.7531758
2020|November|4|95259717|98.77|92.27515337
2020|November|5|95298592|5943.33|5552.51278
2020|November|6|95315620|158997.95|148542.6771
2020|November|7|95315621|21641.48|20218.39512
2020|November|8|95315638|5237.78|4893.357829
2020|November|9|95315639|205693.22|192167.3932
2020|November|10|95319189|104.31|97.45085803
2020|November|11|95330582|12636.96|11805.98787
2020|November|12|95332074|1057.57|988.0270724
2020|November|13|95351022|1926.28|1799.613065
2020|November|14|95352366|5222.59|4879.166682
2020|November|15|95374599|1197.13|1118.409986
2020|November|16|95378591|2189.94|2045.9355
2020|November|17|95384361|570.43|532.9200743
2020|November|18|95392475|1671.05|1561.166296
2020|November|19|95395570|481.31|449.6603631
2020|November|20|95395619|715.46|668.4132958
2020|November|21|95406288|3349.49|3129.236645
2020|November|22|95416887|10763.04|10055.29176
2020|November|23|95416888|22721.97|21227.83504
2020|November|24|95430135|33755.82|31536.12906
2020|November|25|95441456|2818.28|2632.95757
2020|November|26|95459391|707.19|660.6871085
2020|November|27|95470951|134.29|125.4594547
2020|November|28|95473425|7607.8|7107.531758
2020|November|29|95473904|697.13|651.2886268
2020|November|30|95483970|259.14|242.0996582
2020|November|1|95492102|13752.77|12848.42524
2020|November|2|95492642|200.82|187.6146228
2020|November|3|95494217|197.13|184.1672672
2020|November|4|95914499|50.35|47.03912091
2020|November|5|95915131|124.37|116.191767
2020|November|6|95942519|1258.73|1175.959338
2020|November|7|95942520|2013.96|1881.527467
2020|November|8|95987387|414.74|387.4678253
2020|November|9|95999938|22725.46|21231.09554
2020|November|10|95999940|16296.08|15224.49409
2020|November|11|96253544|36525.29|34123.48625
2020|November|12|96624219|223.61|208.9060144
2020|November|13|96626400|442.71|413.5985942
2020|November|14|96661410|637.91|595.9627729
2020|November|15|96661525|656.26|613.1061268
2020|November|16|96661547|5046.41|4714.5718
2020|November|17|96830989|2978.23|2782.389693
2020|November|18|96844679|69.61|65.03263568
2020|November|19|96863714|212.44|198.4705232
2020|November|20|96901555|104.93|98.03008852
2020|November|21|96901556|95.28|89.01464628
2021|November|22|9065132|534.68|332.1751292
2021|November|23|9596426|22718.59|14114.1441
2021|November|24|9596781|6790.08|4218.402973
2021|November|25|9598230|1234.11|766.7027918
2021|November|26|11519385|534.48|332.0508773
2021|November|27|11549028|2158.34|1340.889632
2021|November|28|11562183|479.69|298.0120591
2021|November|29|11570825|408.05|253.5050151
2021|November|30|11588811|1583.04|983.4789343
2021|November|1|12380318|6941.03|4312.182123
2021|November|2|12589461|384.49|238.8681369
2021|November|3|12591092|428.73|266.3526654
2021|November|4|12596442|163.21|101.3957935
2021|November|5|12597567|4409.97|2739.73658
2021|November|6|12598014|6822.81|4238.736802
2021|November|7|12609261|5281.62|3281.257586
2021|November|8|12609597|2585.06|1605.993565
2021|November|9|12611130|1810.35|1124.697474
2021|November|10|12612459|4502.1|2796.973235
2021|November|11|12622668|515.71|320.389833
2021|November|12|12628002|289.08|179.5937502
2021|November|13|12632948|983.1|610.7603979
2021|November|14|12634126|8567.64|5322.729341
2021|November|15|12636384|50.43|31.330126
2021|November|16|12636524|10866.99|6751.222802
2021|November|17|12637192|100|62.12596866
2021|November|18|12637204|465.69|289.3144235
2021|November|19|12639692|8691.32|5399.566739
2021|November|20|12639815|2412.39|1498.720655
2021|November|21|12640448|1843.3|1145.16798
2021|November|22|12641644|19162.91|11905.14346
2021|November|23|12641847|49363.7|30667.67679
2021|November|24|12642163|941.95|585.1955618
2021|November|25|12643667|568.96|353.4719113
2021|November|26|12643670|524.14|325.6270521
2021|November|27|12644558|128.56|79.86914531
2021|November|28|12646457|1840.62|1143.503004
2021|November|29|12653318|12000.03|7455.134877
2021|November|30|12657189|2703.45|1679.5445
2021|November|1|12670278|34699|21557.08987
2021|November|2|12672933|1519.35|943.9109049
2021|November|3|12673207|5239.98|3255.388333
2021|November|4|12673301|554.79|344.6686615
2021|November|5|12679099|144809.48|89964.29216
2021|November|6|12680750|11542.55|7170.920996
2021|November|7|12684561|564.04|350.4153136
2021|November|8|12685407|858.54|533.3762913
2021|November|9|12689039|17298.5|10746.86069
2021|November|10|12700116|3234.5|2009.464456
2021|November|11|13104978|1586.22|985.4545401
2021|November|12|13183767|791.57|491.7705301
2021|November|13|13267838|4938.74|3068.240065
2021|November|14|13297792|246.36|153.0535364
2021|November|15|13360634|3498.6|2173.53914
2021|November|16|13453906|1995.79|1239.90387
2021|November|17|13502178|946.21|587.8421281
2021|November|18|13528176|7012.5|4356.583552
2021|November|19|13529651|6000.78|3728.042702
2021|November|20|13576846|20743.34|12887.00091
2021|November|21|13577963|492.51|305.9766083
2021|November|22|13578676|993.56|617.2587742
2021|November|23|13581202|72615.09|45112.82806
2021|November|24|13581570|1831.19|1137.644526
2021|November|25|13591799|11399.45|7082.018735
2021|November|26|13595628|12274.35|7625.558834
2021|November|27|15075118|31187.8|19375.72285
2021|November|28|15129652|495.73|307.9770644
2021|November|29|15136580|908.87|564.6442914
2021|November|30|15272016|4805.65|2985.556613
2021|November|1|15771437|1590.83|988.3185473
2021|November|2|15813155|9518.65|5913.553516
2021|November|3|15828658|6833.89|4245.62036
2021|November|4|15849619|20440.14|12698.63497
2021|November|5|15854396|1086.59|675.0545629
2021|November|6|15854941|17711.76|11003.60247
2021|November|7|15857953|5647.83|3508.769096
2021|November|8|15879581|853.74|530.3942448
2021|November|9|15896222|562.07|349.1914321
2021|November|10|15923613|1464.19|909.6422205
2021|November|11|15926330|39827.66|24743.31957
2021|November|12|15938962|2427.4|1508.045763
2021|November|13|15942429|5421.69|3368.27743
2021|November|14|19121015|49346.45|30656.96006
2021|November|15|19167140|322.41|200.3003356
2021|November|16|19167141|1227.97|762.8882574
2021|November|17|19177106|2621.65|1628.725457
2021|November|18|19177107|7151.36|4442.851672
2021|November|19|19179654|21440.85|13320.33575
2021|November|20|19181953|24502.04|15222.12969
2021|November|21|19208276|9865.92|6129.298367
2021|November|22|19208577|5071.06|3150.445146
2021|November|23|19209451|1182.19|734.4469889
2021|November|24|19209452|1952.49|1213.003326
2021|November|25|19210346|1331317.22|827093.7189
2021|November|26|19257214|717.24|445.5922976
2021|November|27|19257222|272.42|169.2435638
2021|November|28|19257223|168.58|104.731958
2021|November|29|19257224|556.32|345.6191889
2021|November|30|19258424|2157.08|1340.106845
2021|November|1|19293304|2628.81|1633.173677
2021|November|2|19301161|131396.76|81631.50994
2021|November|3|19302255|3861.28|2398.857603
2021|November|4|19313224|155303.83|96484.00876
2021|November|5|19329411|2978.2|1850.235599
2021|November|6|19331311|5664.17|3518.920479
2021|November|7|19333231|435.45|270.5275305
2021|November|8|19351570|13040.15|8101.319502
2021|November|9|19352194|882.76|548.423201
2021|November|10|19352349|8601.6|5343.82732
2021|November|11|19353644|2147.21|1333.975012
2021|November|12|19419099|23472.27|14582.3751
2021|November|13|19427997|43835.72|27233.36567
2021|November|14|20759645|7992.36|4965.331069
2021|November|15|20765189|173497.01|107786.6981
2021|November|16|20772533|973.34|604.6969034
2021|November|17|20777042|119615.27|74312.14515
2021|November|18|20784691|5510.35|3423.358314
2021|November|19|20785536|762.46|473.6856607
2021|November|20|20789546|1517.82|942.9603775
2021|November|21|20822419|9518.65|5913.553516
2021|November|22|20833606|36983.33|22976.25201
2021|November|23|20839834|17823.79|11073.20219
2021|November|24|20840181|5347.14|3321.962521
2021|November|25|20840183|6238.33|3875.622941
2021|November|26|20856293|2244.45|1394.386304
2021|November|27|20874709|10444.46|6488.721946
2021|November|28|20883793|451.91|280.753465
2021|November|29|20905748|800.77|497.4861192
2021|November|30|20907097|619.15|384.652935
2021|November|1|20907713|19719.55|12250.96145
2021|November|2|20919972|13220.14|8213.140033
2021|November|3|20931002|935.18|580.9896337
2021|November|4|20940448|274.14|170.3121305
2021|November|5|20945257|6607.29|4104.842915
2021|November|6|20977714|3101.18|1926.638115
2021|November|7|20982647|9739.17|6050.553702
2021|November|8|20982765|662.31|411.466503
2021|November|9|20983829|217.73|135.2668716
2021|November|10|20987371|68444.36|42521.72164
2021|November|11|20998594|456.32|283.4932202
2021|November|12|22710399|52706.81|32744.61626
2021|November|13|22741672|1286.02|798.9523822
2021|November|14|22769195|2579.73|1602.682251
2021|November|15|22774205|3642.54|2262.963259
2021|November|16|22774206|8499.25|5280.241391
2021|November|17|22774901|4407.78|2738.376021
2021|November|18|22790808|241.94|150.3075686
2021|November|19|22795538|194.83|121.0400247
2021|November|20|22799541|4251.73|2641.428447
2021|November|21|22806323|837.63|520.3857513
2021|November|22|22808118|4745.04|2947.902063
2021|November|23|22810004|3184.51|1978.407685
2021|November|24|22813174|5785.45|3594.266854
2021|November|25|22816652|7510.55|4666.001939
2021|November|26|22829523|641.2|398.3517111
2021|November|27|22830097|15048.3|9348.902142
2021|November|28|22830098|4269.36|2652.381256
2021|November|29|22836176|9288.82|5770.769402
2021|November|30|22836188|142.16|88.31827705
2021|November|1|22857407|471.65|293.0171312
2021|November|2|22857977|181.63|112.8393969
2021|November|3|22860117|7746.54|4812.613013
2021|November|4|22868160|3724.79|2314.061868
2021|November|5|22879659|3717.04|2309.247106
2021|November|6|22886688|5475.81|3401.900005
2021|November|7|22886691|58.62|36.41824283
2021|November|8|22886692|23.57|14.64309081
2021|November|9|22887988|41451.36|25752.05892
2021|November|10|22896313|103.44|64.26310198
2021|November|11|22898622|1879.48|1167.645156
2021|November|12|22900641|8971.26|5573.482176
2021|November|13|22902563|353.12|219.3792205
2021|November|14|22910264|1512.26|939.5061737
2021|November|15|22917172|330.65|205.4195154
2021|November|16|22919757|1884.81|1170.95647
2021|November|17|22919758|1077.04|669.1215329
2021|November|18|22924973|8215.42|5103.909255
2021|November|19|22928944|1822.99|1132.550196
2021|November|20|22935187|899.81|559.0156786
2021|November|21|22936099|1347.51|837.1536403
2021|November|22|22936410|10965.52|6812.435519
2021|November|23|22949863|36043.26|22392.22441
2021|November|24|22950586|427.97|265.8805081
2021|November|25|22951484|39856.21|24761.05653
2021|November|26|22960219|11688.24|7261.432319
2021|November|27|22976568|263.94|163.9752817
2021|November|28|22976569|2375.4|1475.74026
2021|November|29|22987077|390.04|242.3161282
2021|November|30|22997596|7303.12|4537.134042
2021|November|1|23119423|49735.83|30898.86616
2021|November|2|23119424|49657.77|30850.37063
2021|November|3|23120004|6037.56|3750.892634
2021|November|4|23124159|170.41|105.8688632
2021|November|5|23141866|251.57|156.2902994
2021|November|6|23217281|1391.96|864.7686334
2021|November|7|23233249|2776955.71|1725210.634
2021|November|8|23236301|919.58|571.2979826
2021|November|9|23269921|479.76|298.0555472
2021|November|10|23283742|240716.34|149547.358
2021|November|11|23328469|25564.08|15881.93233
2021|November|12|23333715|10052.31|6245.09496
2021|November|13|23344287|10375.16|6445.66865
2021|November|14|23362142|1775.93|1103.313715
2021|November|15|23368720|2919.72|1813.904332
2021|November|16|23374618|7948.17|4937.877603
2021|November|17|23394637|1789.58|1111.79391
2021|November|18|23407848|10836.2|6732.094216
2021|November|19|23428268|15318.14|9516.542856
2021|November|20|23435604|222.49|138.2240677
2021|November|21|23445886|155202.77|96421.22425
2021|November|22|23465292|53.62|33.3119444
2021|November|23|23473215|7866.04|4886.853545
2021|November|24|23474994|14328.57|8901.762908
2021|November|25|23482933|4720.7|2932.780603
2021|November|26|23490195|1953.64|1213.717774
2021|November|27|23490309|96525.28|59967.2652
2021|November|28|23496820|344.26|213.8748597
2021|November|29|24249622|45.02|27.96911109
2021|November|30|24258938|88.12|54.74540358
2021|November|1|24262294|231.8|144.0079954
2021|November|2|24274649|389.27|241.8377582
2021|November|3|24283655|45974.38|28562.02891
2021|November|4|24298906|25213.78|15664.30506
2021|November|5|24405911|676.57|420.3256662
2021|November|6|24510130|1702.64|1057.781593
2021|November|7|24523208|185.59|115.2995852
2021|November|8|24585929|2225.58|1382.663133
2021|November|9|25184562|281.61|174.9529403
2021|November|10|25192330|2398.09|1489.836642
2021|November|11|25194475|80.08|49.7504757
2021|November|12|25195582|28328.41|17599.29912
2021|November|13|25195777|62.26|38.67962809
2021|November|14|25195813|1005.75|624.8319298
2021|November|15|25195814|944.44|586.7424984
2021|November|16|25195819|2030.66|1261.567195
2021|November|17|25198656|5048.86|3136.653181
2021|November|18|25198942|7389.79|4590.97862
2021|November|19|25767592|1860.97|1156.145639
2021|November|20|25784660|17749.25|11026.89349
2021|November|21|25789180|2377.02|1476.7467
2021|November|22|25848407|4109.97|2553.358674
2021|November|23|25865102|38262.53|23770.9674
2021|November|24|25865103|57393.79|35656.44799
2021|November|25|25939180|2844.26|1767.024076
